MMSI,Name,category,scene,timestamp_utc,sequence_index,observation_count,ais_lat,ais_lon,kalman_lat,kalman_lon,sog,cog,kalman_est_sog,kalman_est_cog,trajectory_point_source
525101083,SABUK NUSANTARA 98,Cargo,S1A_IW_GRDH_1SDV_20260214T204549_20260214T204614_063220_07EFEA_1891,2026-02-14T20:45:49.000Z,1,2,-2.21,134.32000732,-2.21,134.32000732,7.686877,141.360916,7.686877,141.360916,kalman_est_lat_lon_from_AIS_position_updates
525101083,SABUK NUSANTARA 98,Cargo,S1A_IW_GRDH_1SDV_20260310T204549_20260310T204614_063570_07FD3D_53D6,2026-03-10T20:45:49.000Z,2,2,-2.19,134.30000305,-2.19,134.30000305,10.638691,163.620892,2.283741,285.316509,kalman_est_lat_lon_from_AIS_position_updates
525101085,SABUKNUSANTARA108,Passenger,S1A_IW_GRDH_1SDV_20260210T212011_20260210T212036_063162_07EDB8_7013,2026-02-10T21:20:11.000Z,1,1,-7.12303695,124.13555145,-7.12303695,124.13555145,3.602978,325.405588,3.602978,325.405588,kalman_est_lat_lon_from_AIS_position_updates
525101087,SABUK NUSANTARA 81,Passenger,S1A_IW_GRDH_1SDV_20260209T203715_20260209T203744_063147_07ED35_067E,2026-02-09T20:37:15.000Z,1,2,-2.21731133,136.37638092,-2.21731133,136.37638092,7.416522,64.504642,7.416522,64.504642,kalman_est_lat_lon_from_AIS_position_updates
525101087,SABUK NUSANTARA 81,Passenger,S1A_IW_GRDH_1SDV_20260215T090444_20260215T090511_063227_07F032_30A0,2026-02-15T09:04:44.000Z,2,2,-2.04782741,139.9747467,-2.04782707,139.97474083,8.023913,249.562213,5.635777,238.320083,kalman_est_lat_lon_from_AIS_position_updates
525101091,SABUK NUSANTARA 79,Passenger,S1A_IW_GRDH_1SDV_20260201T214503_20260201T214528_063031_07E8E6_83C5,2026-02-01T21:45:03.000Z,1,3,-7.04467548,117.00439453,-7.04467548,117.00439453,8.497186,294.150540,8.497186,294.15054,kalman_est_lat_lon_from_AIS_position_updates
525101091,SABUK NUSANTARA 79,Passenger,S1A_IW_GRDH_1SDV_20260205T102512_20260205T102540_063082_07EACC_441F,2026-02-05T10:25:12.000Z,2,3,-8.29,119,-8.2899909,118.99999018,6.352564,100.911213,9.91801,113.129628,kalman_est_lat_lon_from_AIS_position_updates
525101091,SABUK NUSANTARA 79,Passenger,S1A_IW_GRDH_1SDV_20260217T102511_20260217T102540_063257_07F153_BC42,2026-02-17T10:25:11.000Z,3,3,-7.1029368,119.14295197,-7.1029393,119.1429639,6.471838,79.910882,6.313909,304.50365,kalman_est_lat_lon_from_AIS_position_updates
525101092,SABUK NUSANTARA 96,Passenger,S1A_IW_GRDH_1SDV_20260207T205357_20260207T205422_063118_07EC1F_31F8,2026-02-07T20:53:57.000Z,1,3,-4.12146395,131.95472717,-4.12146395,131.95472717,3.071998,27.938003,3.071998,27.938003,kalman_est_lat_lon_from_AIS_position_updates
525101092,SABUK NUSANTARA 96,Passenger,S1A_IW_GRDH_1SDV_20260211T093738_20260211T093803_063169_07EDFC_8CFD,2026-02-11T09:37:38.000Z,2,3,-0.45043481,131.20731354,-0.4504466,131.20732398,3.496392,142.184398,1.202711,307.880609,kalman_est_lat_lon_from_AIS_position_updates
525101092,SABUK NUSANTARA 96,Passenger,S1A_IW_GRDH_1SDV_20260213T092122_20260213T092150_063198_07EF1E_EE20,2026-02-13T09:21:22.000Z,3,3,-0.71100317,133.99646759,-0.71097324,133.99645437,7.275295,43.508158,7.21857,87.826244,kalman_est_lat_lon_from_AIS_position_updates
525101197,KM TIMUR JAYA 168,Fishing,S1A_IW_GRDH_1SDV_20260305T203808_20260305T203833_063497_07FA75_AF01,2026-03-05T20:38:08.000Z,1,2,-4.95722076,134.82696533,-4.95722076,134.82696533,0.588068,257.904828,0.588068,257.904828,kalman_est_lat_lon_from_AIS_position_updates
525101197,KM TIMUR JAYA 168,Fishing,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828,2026-03-14T09:28:01.000Z,2,2,-7.25,133.22999573,-7.24999941,133.2299958,0.609270,206.377204,1.048725,198.265626,kalman_est_lat_lon_from_AIS_position_updates
525101263,GARDA MARITIM 3,Passenger,S1A_IW_GRDH_1SDV_20260212T101616_20260212T101645_063184_07EE91_B095,2026-02-12T10:16:16.000Z,1,1,-10.55,123.22000122,-10.55,123.22000122,8.859050,221.779514,8.85905,221.779514,kalman_est_lat_lon_from_AIS_position_updates
525101278,CHARLY MEGAH UTAMA,Fishing,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,2026-03-07T11:16:59.000Z,1,1,-0.5,108,-0.5,108,6.004054,180,6.004054,180,kalman_est_lat_lon_from_AIS_position_updates
525101295,RODA TERBANG - 5,Fishing,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,2026-03-03T22:33:54.000Z,1,1,-10.17167062,105.46188354,-10.17167062,105.46188354,0.362943,333.434706,0.362943,333.434706,kalman_est_lat_lon_from_AIS_position_updates
525101326,JAYA MINA BANGKIT,Fishing,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,2026-02-25T09:20:02.000Z,1,1,-6.12,135.19000244,-6.12,135.19000244,2.718804,190.349246,2.718804,190.349246,kalman_est_lat_lon_from_AIS_position_updates
525101804,MV HTS 88,Cargo,S1A_IW_GRDH_1SDV_20260202T222359_20260202T222424_063046_07E974_933D,2026-02-02T22:23:59.000Z,1,1,0.05,109.20999908,0.05,109.20999908,0.849192,134.993886,0.849192,134.993886,kalman_est_lat_lon_from_AIS_position_updates
525101844,SUPRABA,Fishing,S1A_IW_GRDH_1SDV_20260211T093803_20260211T093831_063169_07EDFC_B4AD,2026-02-11T09:38:03.000Z,1,1,-0.5,131,-0.5,131,3.233362,158.195131,3.233362,158.195131,kalman_est_lat_lon_from_AIS_position_updates
525101856,KMP.ACEHHEBAT 1,Passenger,S1A_IW_GRDH_1SDV_20260219T115028_20260219T115053_063288_07F270_3A9E,2026-02-19T11:50:28.000Z,1,1,1.42635869,96.36486053,1.42635869,96.36486053,,338.500000,,,kalman_est_lat_lon_from_AIS_position_updates
525101949,SIJY VI,Fishing,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,2026-02-23T11:15:19.000Z,1,1,-5.98,106.79000092,-5.98,106.79000092,3.487163,301.097020,3.487163,301.09702,kalman_est_lat_lon_from_AIS_position_updates
525101950,SPOB PERSADA UTAMA 9,Fishing,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,2026-03-03T22:33:54.000Z,1,1,-6.55069949,106.93405151,-6.55069949,106.93405151,1.536039,270.762430,1.536039,270.76243,kalman_est_lat_lon_from_AIS_position_updates
525102590,KM.SINARMANDIRISAKTI,Fishing,S1A_IW_GRDH_1SDV_20260208T213721_20260208T213749_063133_07ECB4_F5D3,2026-02-08T21:37:21.000Z,1,3,-10.03,119.09999847,-10.03,119.09999847,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525102590,KM.SINARMANDIRISAKTI,Fishing,S1A_IW_GRDH_1SDV_20260215T104157_20260215T104225_063228_07F03A_3689,2026-02-15T10:41:57.000Z,2,3,-7.32,114.27999878,-7.3199985,114.28000022,4.212303,328.776569,4.06061,313.437641,kalman_est_lat_lon_from_AIS_position_updates
525102590,KM.SINARMANDIRISAKTI,Fishing,S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC,2026-02-16T22:09:04.000Z,3,3,-6.52,112.55000305,-6.51999956,112.54999137,4.921335,269.981264,3.494104,269.074822,kalman_est_lat_lon_from_AIS_position_updates
525105002,LOGISTIK NUSANTARA 2,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,0.61,119.68000031,0.61,119.68000031,8.596367,24.772989,8.596367,24.772989,kalman_est_lat_lon_from_AIS_position_updates
525110024,BOJOMA 2916,Passenger,S1A_IW_GRDH_1SDV_20260204T112435_20260204T112500_063068_07EA39_7431,2026-02-04T11:24:35.000Z,1,2,-2.09071477,104.95479584,-2.09071477,104.95479584,0.795151,143.427113,0.795151,143.427113,kalman_est_lat_lon_from_AIS_position_updates
525110024,BOJOMA 2916,Passenger,S1A_IW_GRDH_1SDV_20260216T112434_20260216T112459_063243_07F0C2_052A,2026-02-16T11:24:34.000Z,2,2,-1.84950172,104.72854614,-1.84950209,104.72854642,0.000000,0.000000,0.727591,322.457,kalman_est_lat_lon_from_AIS_position_updates
525110112,KM.TRIANIS V,Fishing,S1A_IW_GRDH_1SDV_20260312T112524_20260312T112549_063593_07FE1B_C840,2026-03-12T11:25:24.000Z,1,1,0.42434304,104.18437958,0.42434304,104.18437958,6.236401,50.363846,6.236401,50.363846,kalman_est_lat_lon_from_AIS_position_updates
525110150,KARYA TANGGUH 2311,Cargo,S1A_IW_GRDH_1SDV_20260204T220905_20260204T220930_063075_07EA7C_1906,2026-02-04T22:09:05.000Z,1,1,-6.75,112.62999725,-6.75,112.62999725,1.692204,315.202307,1.692204,315.202307,kalman_est_lat_lon_from_AIS_position_updates
525112345,KM PERINTIS JAYA 26,Fishing,S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,2026-03-07T11:17:24.000Z,1,1,-9.3,114.59999847,-9.3,114.59999847,8.435924,224.616578,8.435924,224.616578,kalman_est_lat_lon_from_AIS_position_updates
525113006,MV TANTO SELALU,Cargo,S1A_IW_GRDH_1SDV_20260207T205447_20260207T205512_063118_07EC1F_0464,2026-02-07T20:54:47.000Z,1,2,-5.25,131.83999634,-5.25,131.83999634,10.163964,90.007778,10.163964,90.007778,kalman_est_lat_lon_from_AIS_position_updates
525113006,MV TANTO SELALU,Cargo,S1A_IW_GRDH_1SDV_20260209T203809_20260209T203834_063147_07ED35_43A2,2026-02-09T20:38:09.000Z,2,2,-4.97,136.30999756,-4.97000042,136.31002935,8.991854,86.177895,3.742156,79.679714,kalman_est_lat_lon_from_AIS_position_updates
525113041,TANTO SETUJU,Cargo,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13.000Z,1,1,-5.86,119.5,-5.86,119.5,9.039384,262.358502,9.039384,262.358502,kalman_est_lat_lon_from_AIS_position_updates
525114127,IMS BALI,Cargo,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13.000Z,1,1,-4.9,118.01000214,-4.9,118.01000214,15.560826,292.685768,15.560826,292.685768,kalman_est_lat_lon_from_AIS_position_updates
525115025,KUMAWA MELODY,Passenger,S1A_IW_GRDH_1SDV_20260202T204550_20260202T204615_063045_07E96C_27A3,2026-02-02T20:45:50.000Z,1,1,-2.4,133.1000061,-2.4,133.1000061,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525119060,MV.MANDRAGUNA,Cargo,S1A_IW_GRDH_1SDV_20260203T212605_20260203T212630_063060_07E9F3_459B,2026-02-03T21:26:05.000Z,1,1,0.58,124.65000153,0.58,124.65000153,9.992750,212.735755,9.99275,212.735755,kalman_est_lat_lon_from_AIS_position_updates
525119065,KL SLTN HASANUDDIN,Cargo,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13.000Z,1,2,-5.34,118.87999725,-5.34,118.87999725,8.134546,252.822211,8.134546,252.822211,kalman_est_lat_lon_from_AIS_position_updates
525119065,KL SLTN HASANUDDIN,Cargo,S1A_IW_GRDH_1SDV_20260218T215222_20260218T215247_063279_07F220_D835,2026-02-18T21:52:22.000Z,2,2,-5.32,117.76999664,-5.31999989,117.7699945,4.677531,309.923173,4.581972,55.334326,kalman_est_lat_lon_from_AIS_position_updates
525119087,SABUK NUSANTARA 77,Passenger,S1A_IW_GRDH_1SDV_20260305T203808_20260305T203833_063497_07FA75_AF01,2026-03-05T20:38:08.000Z,1,1,-5.43555387,134.87365723,-5.43555387,134.87365723,1.073766,243.923881,1.073766,243.923881,kalman_est_lat_lon_from_AIS_position_updates
525119156,KMP BINAR,Passenger,S1A_IW_GRDH_1SDV_20260208T091157_20260208T091226_063125_07EC69_85C8,2026-02-08T09:11:57.000Z,1,1,-4.8,136.80000305,-4.8,136.80000305,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525119223,PRIMA DHARMA,Fishing,S1A_IW_GRDH_1SDV_20260219T223354_20260219T223421_063294_07F2B4_8FBD,2026-02-19T22:33:54.000Z,1,1,-5.97,105.94000244,-5.97,105.94000244,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525119246,EUPHARATES MAS,Cargo,S1A_IW_GRDH_1SDV_20260210T211921_20260210T211946_063162_07EDB8_C63D,2026-02-10T21:19:21.000Z,1,1,-4.43,125.45999908,-4.43,125.45999908,8.575466,65.164987,8.575466,65.164987,kalman_est_lat_lon_from_AIS_position_updates
525120010,MT.KENCANA EXPRESS,Cargo,S1A_IW_GRDH_1SDV_20260216T112315_20260216T112344_063243_07F0C2_ED7C,2026-02-16T11:23:15.000Z,1,1,-5.94,104.88999939,-5.94,104.88999939,3.632934,260.484133,3.632934,260.484133,kalman_est_lat_lon_from_AIS_position_updates
525120643,KM SINO SINAR BARU,Fishing,S1A_IW_GRDH_1SDV_20260202T114250_20260202T114315_063040_07E931_9380,2026-02-02T11:42:50.000Z,1,3,4.25,99.18000031,4.25,99.18000031,0.848028,315.072950,0.848028,315.07295,kalman_est_lat_lon_from_AIS_position_updates
525120643,KM SINO SINAR BARU,Fishing,S1A_IW_GRDH_1SDV_20260202T114250_20260202T114315_063040_07E931_9380,2026-02-02T11:42:50.000Z,2,3,4.25,99.18000031,4.25,99.18000031,0.848028,315.072950,0.848028,315.07295,kalman_est_lat_lon_from_AIS_position_updates
525120643,KM SINO SINAR BARU,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,3,3,4.21,99.18000031,4.20998986,99.18001184,1.279410,308.736204,0.323344,141.866184,kalman_est_lat_lon_from_AIS_position_updates
525121037,MTSNICOLEEN,Cargo,S1A_IW_GRDH_1SDV_20260211T093554_20260211T093623_063169_07EDFC_8F14,2026-02-11T09:35:54.000Z,1,1,-7.26,132.08000183,-7.26,132.08000183,12.711107,19.149073,12.711107,19.149073,kalman_est_lat_lon_from_AIS_position_updates
525125012,MERATUS LEMBATA,Cargo,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13.000Z,1,2,-5.69,119.38999939,-5.69,119.38999939,9.462010,124.832566,9.46201,124.832566,kalman_est_lat_lon_from_AIS_position_updates
525125012,MERATUS LEMBATA,Cargo,S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_0B7F,2026-02-05T21:10:55.000Z,2,2,-4.07,127.11000061,-4.07001721,127.10999082,3.226458,248.148341,4.569275,3.352737,kalman_est_lat_lon_from_AIS_position_updates
525127688,KM 567,Fishing,S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99,2026-02-14T11:42:49.000Z,1,1,4.88,98.36000061,4.88,98.36000061,3.061082,348.727683,3.061082,348.727683,kalman_est_lat_lon_from_AIS_position_updates
525127888,KM CITRA WIJAYA,Fishing,S1A_IW_GRDH_1SDV_20260312T112524_20260312T112549_063593_07FE1B_C840,2026-03-12T11:25:24.000Z,1,1,-0.3,83.19999695,-0.3,83.19999695,5.370099,116.566814,5.370099,116.566814,kalman_est_lat_lon_from_AIS_position_updates
525128129,KM ARIES INDO 88,Fishing,S1A_IW_GRDH_1SDV_20260310T114224_20260310T114249_063565_07FD00_8602,2026-03-10T11:42:24.000Z,1,1,3.95,99.06999969,3.95,99.06999969,0.309013,326.378399,0.309013,326.378399,kalman_est_lat_lon_from_AIS_position_updates
525128199,,Fishing,S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99,2026-02-14T11:42:49.000Z,1,1,4.99,98.40000153,4.99,98.40000153,0.600405,0.000000,0.600405,0,kalman_est_lat_lon_from_AIS_position_updates
525128222,KM ELANG LAUT 678,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,1,1,5.36035782,98.86837006,5.36035782,98.86837006,2.633541,4.021847,2.633541,4.021847,kalman_est_lat_lon_from_AIS_position_updates
525129128,KM USAHA BARU SUKSES,Fishing,S1A_IW_GRDH_1SDV_20260209T113424_20260209T113449_063142_07ECFF_153E,2026-02-09T11:34:24.000Z,1,2,4,99.47000122,4,99.47000122,3.498614,149.098604,3.498614,149.098604,kalman_est_lat_lon_from_AIS_position_updates
525129128,KM USAHA BARU SUKSES,Fishing,S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99,2026-02-14T11:42:49.000Z,2,2,4.3,99.04000092,4.29999665,99.04000352,1.341853,333.494684,3.098583,327.095474,kalman_est_lat_lon_from_AIS_position_updates
525130181,SINAR BARAT UNTUNG,Fishing,S1A_IW_GRDH_1SDV_20260202T114250_20260202T114315_063040_07E931_9380,2026-02-02T11:42:50.000Z,1,3,4.07,99.09999847,4.07,99.09999847,1.801216,0.000000,1.801216,0,kalman_est_lat_lon_from_AIS_position_updates
525130181,SINAR BARAT UNTUNG,Fishing,S1A_IW_GRDH_1SDV_20260202T114250_20260202T114315_063040_07E931_9380,2026-02-02T11:42:50.000Z,2,3,4.07,99.09999847,4.07,99.09999847,1.801216,0.000000,1.801216,0,kalman_est_lat_lon_from_AIS_position_updates
525130181,SINAR BARAT UNTUNG,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,3,3,4.27,99.16000366,4.27001751,99.16000372,4.202838,180.000000,2.380783,179.849853,kalman_est_lat_lon_from_AIS_position_updates
525132966,SABURHOLONG TB6,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,1,1,5.2519909,99.02938843,5.2519909,99.02938843,0.309422,341.965934,0.309422,341.965934,kalman_est_lat_lon_from_AIS_position_updates
525137020,SS  23,Fishing,S1A_IW_GRDH_1SDV_20260310T114224_20260310T114249_063565_07FD00_8602,2026-03-10T11:42:24.000Z,1,1,3.65,99.55000305,3.65,99.55000305,2.734679,127.927647,2.734679,127.927647,kalman_est_lat_lon_from_AIS_position_updates
525137041,,Fishing,S1A_IW_GRDH_1SDV_20260310T114224_20260310T114249_063565_07FD00_8602,2026-03-10T11:42:24.000Z,1,1,3.61,99.44000244,3.61,99.44000244,2.884590,146.361022,2.88459,146.361022,kalman_est_lat_lon_from_AIS_position_updates
525137044,ISMARINE898 A,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,1,1,5.07,98.05999756,5.07,98.05999756,2.682891,153.528347,2.682891,153.528347,kalman_est_lat_lon_from_AIS_position_updates
525138138,SUPER 138,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,1,1,4.5,99.02999878,4.5,99.02999878,1.695434,135.092864,1.695434,135.092864,kalman_est_lat_lon_from_AIS_position_updates
525138181,SAHATA SAROHA 18,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,1,1,4.54,99.06999969,4.54,99.06999969,1.341759,153.501938,1.341759,153.501938,kalman_est_lat_lon_from_AIS_position_updates
525139352,ACH42,Fishing,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49.000Z,1,1,4.57,99.06999969,4.57,99.06999969,1.501014,180.000000,1.501014,180,kalman_est_lat_lon_from_AIS_position_updates
525175230,KM ELANG LAUT 8A 76,Fishing,S1A_IW_GRDH_1SDV_20260220T231205_20260220T231230_063309_07F348_DBE6,2026-02-20T23:12:05.000Z,1,1,4.73,98.59999847,4.73,98.59999847,1.795009,89.998763,1.795009,89.998763,kalman_est_lat_lon_from_AIS_position_updates
525188514,NEW VICTORY,Fishing,S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,2026-03-07T11:17:24.000Z,1,1,1.26,105.33999634,1.26,105.33999634,0.600405,180.000000,0.600405,180,kalman_est_lat_lon_from_AIS_position_updates
525188888,,Fishing,S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,2026-03-07T11:17:24.000Z,1,1,1.35,105.33999634,1.35,105.33999634,1.342531,153.436205,1.342531,153.436205,kalman_est_lat_lon_from_AIS_position_updates
525189898,KM N BAHARI 1010,Fishing,S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99,2026-02-14T11:42:49.000Z,1,1,5.02,98.5,5.02,98.5,2.401622,180.000000,2.401622,180,kalman_est_lat_lon_from_AIS_position_updates
525200126,MUNIC 9,Passenger,S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,2026-03-03T22:33:29.000Z,1,1,-5.30429656,105.93566895,-5.30429656,105.93566895,3.452117,87.276355,3.452117,87.276355,kalman_est_lat_lon_from_AIS_position_updates
525200335,CAITLYN7,Fishing,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,2026-02-23T11:15:19.000Z,1,2,-5.93,105.98999786,-5.93,105.98999786,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525200335,CAITLYN7,Fishing,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,2026-03-07T11:15:19.000Z,2,2,2,126.80000305,1.99999845,126.79999897,0,0,6.161307,69.037324,kalman_est_lat_lon_from_AIS_position_updates
525200452,ABM JINJU,Cargo,S1A_IW_GRDH_1SDV_20260314T110659_20260314T110724_063622_07FF38_5352,2026-03-14T11:06:59.000Z,1,1,-6.74,108.62000275,-6.74,108.62000275,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525200476,BANDAR BAHARI 278,Fishing,S1A_IW_GRDH_1SDV_20260202T222449_20260202T222514_063046_07E974_0FB1,2026-02-02T22:24:49.000Z,1,2,-9.3,114.80000305,-9.3,114.80000305,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525200476,BANDAR BAHARI 278,Fishing,S1A_IW_GRDH_1SDV_20260202T222449_20260202T222514_063046_07E974_0FB1,2026-02-02T22:24:49.000Z,2,2,-9.3,114.80000305,-9.3,114.80000305,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525200516,MV.AKITSU,Cargo,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,2026-02-23T11:15:19.000Z,1,1,-5.69,107,-5.69,107,5.349278,63.326861,5.349278,63.326861,kalman_est_lat_lon_from_AIS_position_updates
525200930,AKRA 102,Cargo,S1A_IW_GRDH_1SDV_20260202T222514_20260202T222539_063046_07E974_2823,2026-02-02T22:25:14.000Z,1,1,-4.7,107.76999664,-4.7,107.76999664,2.995208,233.030568,2.995208,233.030568,kalman_est_lat_lon_from_AIS_position_updates
525200965,TB.SLI 02,Fishing,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644,2026-03-14T21:51:07.000Z,1,1,-1.13,117.23999786,-1.13,117.23999786,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525201076,SABUK NUSANTARA 88,Passenger,S1A_IW_GRDH_1SDV_20260210T211831_20260210T211856_063162_07EDB8_6889,2026-02-10T21:18:31.000Z,1,1,-2.24475633,124.92141724,-2.24475633,124.92141724,4.821066,97.612382,4.821066,97.612382,kalman_est_lat_lon_from_AIS_position_updates
525201121,HARAPAN  JAYA  V,Fishing,S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D,2026-02-18T20:14:49.000Z,1,1,-9.9,139.91999817,-9.9,139.91999817,0.793223,72.869072,0.793223,72.869072,kalman_est_lat_lon_from_AIS_position_updates
525201122,KMP TAKABONERATE,Passenger,S1A_IW_GRDH_1SDV_20260208T213606_20260208T213631_063133_07ECB4_A064,2026-02-08T21:36:06.000Z,1,1,-6,120.58999634,-6,120.58999634,5.534019,167.539746,5.534019,167.539746,kalman_est_lat_lon_from_AIS_position_updates
525201255,,Fishing,S1A_IW_GRDH_1SDV_20260219T115028_20260219T115053_063288_07F270_3A9E,2026-02-19T11:50:28.000Z,1,1,2.29,97.41000366,2.29,97.41000366,9.486220,288.452041,9.48622,288.452041,kalman_est_lat_lon_from_AIS_position_updates
525201257,KM ASIA POPEYE08,Fishing,S1A_IW_GRDH_1SDV_20260204T112435_20260204T112500_063068_07EA39_7431,2026-02-04T11:24:35.000Z,1,2,-2.06,104.94999695,-2.06,104.94999695,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525201257,KM ASIA POPEYE08,Fishing,S1A_IW_GRDH_1SDV_20260204T112435_20260204T112500_063068_07EA39_7431,2026-02-04T11:24:35.000Z,2,2,-2.06,104.94999695,-2.06,104.94999695,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525201447,SAMUDERA JAYA RAYA 2,Fishing,S1A_IW_GRDH_1SDV_20260304T091115_20260304T091133_063475_07F9A3_C5EB,2026-03-04T09:11:15.000Z,1,1,-8.21,139.13999939,-8.21,139.13999939,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525201645,JIMMY WIJAYA 06,Fishing,S1A_IW_GRDH_1SDV_20260314T201449_20260314T201514_063628_07FF6E_3681,2026-03-14T20:14:49.000Z,1,1,-9.55,139.55999756,-9.55,139.55999756,1.058557,19.040744,1.058557,19.040744,kalman_est_lat_lon_from_AIS_position_updates
525201688,KM HASIL UNION ABADI,Fishing,S1A_IW_GRDH_1SDV_20260304T091115_20260304T091133_063475_07F9A3_C5EB,2026-03-04T09:11:15.000Z,1,1,-7.18946337,139.15660858,-7.18946337,139.15660858,0.261876,252.300000,0.261876,252.3,kalman_est_lat_lon_from_AIS_position_updates
525201999,KM.BINAMA 02,Fishing,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,2026-02-13T09:20:03.000Z,1,2,-6.13,135.16999817,-6.13,135.16999817,0.415312,336.920719,0.415312,336.920719,kalman_est_lat_lon_from_AIS_position_updates
525201999,KM.BINAMA 02,Fishing,S1A_IW_GRDH_1SDV_20260309T092002_20260309T092032_063548_07FC6B_D3FC,2026-03-09T09:20:02.000Z,2,2,-6.11,135.11999512,-6.11000009,135.11999511,0.474438,161.647056,0.429607,159.361805,kalman_est_lat_lon_from_AIS_position_updates
525210000,KM USAHA JAYA 2,Fishing,S1A_IW_GRDH_1SDV_20260307T111544_20260307T111609_063520_07FB52_A93E,2026-03-07T11:15:44.000Z,1,1,-4.52,107.41999817,-4.52,107.41999817,3.839791,141.429132,3.839791,141.429132,kalman_est_lat_lon_from_AIS_position_updates
525210367,BINTANG MUTIARA 26,Fishing,S1A_IW_GRDH_1SDV_20260218T201514_20260218T201539_063278_07F21A_D377,2026-02-18T20:15:14.000Z,1,1,-10.33,139.71000671,-10.33,139.71000671,0.185672,232.672768,0.185672,232.672768,kalman_est_lat_lon_from_AIS_position_updates
