scene,scene_time_utc,MMSI,Name,Ship_Type,gfw_shiptype,Center_latitude,Center_longitude,Sog,Cog,AIS_Latitude,AIS_Longitude,sar_ais_distance_km,sar_projected_distance_km,sar_kalman_est_distance_km,AIS_update_time_gap_hours,ais_position_time_gap_hours,kalman_dt_hours,kalman_pred_residual_m,kalman_mmsi_observation_count,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,source_file,candidate_type,score,rule,evidence,neighbor_mmsi,neighbor_distance_km,neighbor_sog
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,636021334,CHAILEASE BRIGHT,CARGO,CARGO,1.880650183649138,119.32641684290748,12.067913,185.706857,1.8,119.31999969482422,8.996217632646335,,8.996217675150541,0.297778,,,,1,Cargo_x1261_y13009.png,Cargo_x1261_y13009_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6832,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 9.00 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260219T115028_20260219T115053_063288_07F270_3A9E,2026-02-19T11:50:28Z,525201255,,FISHING,FISHING,2.2616825292169267,97.484999350237,9.48622,288.452041,2.29,97.41000366210938,8.907665070220826,,8.907665289456768,0.158889,,,,1,Fishing100_Fishing_x22421_y13411.png,Fishing100_Fishing_x22421_y13411_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6803,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.91 km with time gap 0.16 h,,,
S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,2026-02-15T10:41:28Z,525800332,MILLENIUM JAYA 118,FISHING,FISHING,-9.078520026826924,115.59812040154743,4.892932,284.200195,-9.06,115.5199966430664,8.82209860806876,,8.822098935473257,0.308889,,,,1,Fishing100_Fishing_x13760_y14428.png,Fishing100_Fishing_x13760_y14428_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6774,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.82 km with time gap 0.31 h,,,
S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,2026-03-03T22:33:29Z,525850720,ANDALAN SUMBERBAHARI,FISHING,FISHING,-5.86236632452727,106.17304501100082,7.390181,104.112978,-5.88,106.25,8.735044168894982,,8.735044168894982,0.441944,,,,1,Fishing112_Fishing_x9315_y18434.png,Fishing112_Fishing_x9315_y18434_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6745,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.74 km with time gap 0.44 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,525015360,FORTUNE,CARGO,CARGO,-3.8981892184449567,118.7368318899954,7.229697,355.249486,-3.82,118.7300033569336,8.727199920319064,,8.72719989078786,0.27,,,,1,Cargo_x8997_y10250.png,Cargo_x8997_y10250_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6742,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.73 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260209T113359_20260209T113424_063142_07ECFF_5A35,2026-02-09T11:33:59Z,431938000,HAKUSAN,FISHING,FISHING,2.7099656066954254,101.15247363591666,1.341606,116.584681,2.67,101.22000122070312,8.718134281115026,,8.718134213925202,0.433611,,,,1,Fishing100_Fishing_x17223_y7292.png,Fishing100_Fishing_x17223_y7292_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6739,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.72 km with time gap 0.43 h,,,
S1A_IW_GRDH_1SDV_20260302T110748_20260302T110816_063447_07F891_3B13,2026-03-02T11:07:48Z,525000777,KM.INTAN 61,FISHING,FISHING,-2.896912451099348,107.50706181958805,1.898317,341.594837,-2.82,107.5199966430664,8.672089041558417,,8.672645905261515,0.13,,326.615556,3088013.927,2,Fishing112_Fishing_x6947_y11830.png,Fishing112_Fishing_x6947_y11830_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6724,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.67 km with time gap 0.13 h,,,
S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,2026-03-03T22:33:29Z,525900989,KM INFINITI I,FISHING,FISHING,-5.8368404320486,105.99597107894564,6.471018,236.16734,-5.9,105.9499969482422,8.670832320345285,,8.670832206312772,0.441944,,,,1,Fishing112_Fishing_x7355_y18148.png,Fishing112_Fishing_x7355_y18148_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6724,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.67 km with time gap 0.44 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,352004320,FORTUNE RICH,CARGO,CARGO,-3.734029533096316,118.14086165111966,9.159505,211.55114,-3.8,118.0999984741211,8.623674211259717,,8.623674451665247,0.27,,,,1,Cargo_x2380_y8424.png,Cargo_x2380_y8424_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6708,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.62 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,2026-02-18T21:51:07Z,525100882,KYOKUYO,CARGO,CARGO,-0.9126085744751328,117.82306639361876,5.129766,20.553289,-0.84,117.84999847,8.611103862345084,,8.611103862345084,0.148056,,,,1,Cargo_x13947_y12670_vv.png,Cargo_x13947_y12670_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6704,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.61 km with time gap 0.15 h,,,
S1A_IW_GRDH_1SDV_20260214T204549_20260214T204614_063220_07EFEA_1891,2026-02-14T20:45:49Z,525005001,KM.CIREMAI,PASSENGER,PASSENGER,-2.219614104371675,134.67754306114858,20.629196,199.663365,-2.201873289618959,134.60277557373047,8.538591367199194,,8.539645428544647,0.236389,,298.736944,8459225.74,3,Passenger_x23409_y5884_vv.png,Passenger_x23409_y5884_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.668,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.54 km with time gap 0.24 h,,,
S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,2026-02-07T22:33:30Z,574000180,,CARGO,CARGO,-5.688764071725012,106.9866956819126,5.908491,203.855205,-5.76,106.95999908,8.453880054038855,,8.453880054038855,0.441667,,,,1,Cargo_x18343_y16539_vv.png,Cargo_x18343_y16539_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6651,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.45 km with time gap 0.44 h,,,
S1A_IW_GRDH_1SDV_20260223T220012_20260223T220037_063352_07F4E9_1494,2026-02-23T22:00:12Z,525006040,BAHTERA NUSANTARA  _,FISHING,FISHING,-3.5165628669108946,114.34105702854713,4.323517,123.745574,-3.59,114.36000061035156,8.432146141934687,,8.432146132206633,0.003333,,,,1,Fishing112_Fishing_x5513_y7188.png,Fishing112_Fishing_x5513_y7188_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6644,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.43 km with time gap 0.00 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,525021128,KM.PANTOKRATOR,CARGO,CARGO,-3.521031976501366,118.83538922238463,12.534872,163.332463,-3.59,118.86000061035156,8.140800621512764,,8.14080060842188,0.27,,,,1,Cargo_x10100_y6081.png,Cargo_x10100_y6081_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6547,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.14 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260201T214503_20260201T214528_063031_07E8E6_83C5,2026-02-01T21:45:03Z,525015234,SEMANGAT MAS,CARGO,CARGO,-8.008934084376051,117.6669455344226,5.4838,102.655059,-8.02,117.73999786376952,8.137291594752087,,8.137291184467271,0.249167,,,,1,Cargo_x8285_y5727.png,Cargo_x8285_y5727_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6546,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.14 km with time gap 0.25 h,,,
S1A_IW_GRDH_1SDV_20260216T220839_20260216T220904_063250_07F107_CAF8,2026-02-16T22:08:39Z,525015668,KM DHARMA RUCITRA VI,CARGO,CARGO,-5.032879503579675,112.98775180752918,9.680739,7.101807,-4.96,112.98999786,8.107660642238736,,8.107660642238736,0.144167,,,,2,Cargo_x15279_y15010_vv.png,Cargo_x15279_y15010_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6536,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.11 km with time gap 0.14 h,,,
S1A_IW_GRDH_1SDV_20260307T220012_20260307T220037_063527_07FB8F_D038,2026-03-07T22:00:12Z,525600329,PUTRA LEO SANTOSO,FISHING,FISHING,-4.492794096629424,115.27247722094948,2.414656,240.175661,-4.53,115.20999908447266,8.067312758079035,,8.06723097914461,0.996667,,120.144444,392536.306,2,Fishing112_Fishing_x15892_y17959.png,Fishing112_Fishing_x15892_y17959_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6522,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.07 km with time gap 1.00 h,,,
S1A_IW_GRDH_1SDV_20260211T093803_20260211T093831_063169_07EDFC_B4AD,2026-02-11T09:38:03Z,525101844,SUPRABA,FISHING,FISHING,-0.434480606536853,130.96914870298178,3.233362,158.195131,-0.5,131.0,8.052650708489072,,8.052650708489072,0.365833,,,,1,Fishing100_Fishing_x22627_y14432.png,Fishing100_Fishing_x22627_y14432_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6518,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 8.05 km with time gap 0.37 h,,,
S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,2026-03-07T11:17:24Z,525500479,,FISHING,FISHING,2.0418020136795545,105.9390997206056,3.530707,60.924781,2.08,106.0,7.98991674303168,,7.98991674303168,1.71,,,,1,Fishing112_Fishing_x23599_y9431.png,Fishing112_Fishing_x23599_y9431_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6497,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.99 km with time gap 1.71 h,,,
S1A_IW_GRDH_1SDV_20260205T102640_20260205T102705_063082_07EACD_FAAA,2026-02-05T10:26:40Z,431448000,MYOJIN MARU NO.8,FISHING,FISHING,-3.6408486142666776,118.496054374633,5.534928,12.504433,-3.57,118.5,7.890176407852697,,7.890176407852697,0.444444,,,,2,Fishing100_Fishing_x14296_y17803.png,Fishing100_Fishing_x14296_y17803_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6463,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.89 km with time gap 0.44 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,525501415,KM DEWI BULAN 89,CARGO,CARGO,0.6254454162473657,119.8831024841524,6.004118,216.871041,0.57,119.83999633789062,7.809134509937628,,7.8091343659869485,0.290833,,,,1,Cargo_x10995_y10227.png,Cargo_x10995_y10227_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6436,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.81 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,563040700,ULTRALAZ,CARGO,CARGO,1.227238446442275,119.2964074194766,8.010298,192.991561,1.16,119.27999877929688,7.695900821397273,,7.695900802869294,0.290833,,,,1,Cargo_x4462_y3557.png,Cargo_x4462_y3557_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6399,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.70 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260205T102546_20260205T102615_063082_07EACD_4837,2026-02-05T10:25:46Z,352005955,PALADIN TRADER,CARGO,CARGO,-5.92763771328516,119.0474823735484,3.045827,258.628587,-5.94,118.9800033569336,7.588671018348457,,7.588670684816771,0.429444,,,,1,Cargo_x13192_y9752.png,Cargo_x13192_y9752_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6363,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.59 km with time gap 0.43 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,636024602,BH LIBRA,CARGO,CARGO,-3.4562854089589963,118.33205199959062,3.841732,218.607512,-3.51,118.29000091552734,7.5800665794454245,,7.580066273788317,0.27,,,,1,Cargo_x4508_y5356.png,Cargo_x4508_y5356_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.636,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.58 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260208T105032_20260208T105058_063126_07EC76_8C3E,2026-02-08T10:50:32Z,636093091,BBC URANUS,CARGO,CARGO,-6.237743464362847,113.8602348899495,15.092193,123.856788,-6.27,113.91999816894533,7.516779261627814,,7.516779364076657,0.157778,,,,1,Cargo_x24160_y14067.png,Cargo_x24160_y14067_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6339,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.52 km with time gap 0.16 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,351237000,KM HAKATA,CARGO,CARGO,-2.3637040329622563,118.64164051837376,3.0614,191.302369,-2.43,118.62999725341795,7.484415007986622,,7.4844150736153265,0.276944,,,,1,Cargo_x4353_y9932.png,Cargo_x4353_y9932_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6328,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.48 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,352002718,LOWLANDS FIDELITY,CARGO,CARGO,2.2576130794968337,121.17751980147798,1.697747,224.984997,2.21,121.12999725341795,7.477376603120009,,7.477376871300555,0.297778,,,,1,Cargo_x21878_y8872.png,Cargo_x21878_y8872_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6326,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.48 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,636019509,MOUNT ALBERTA,CARGO,CARGO,-1.154767503048992,118.77977406946329,12.245836,191.307695,-1.22,118.7699966430664,7.3345236359223565,,7.334523686442742,0.283889,,,,1,Cargo_x2304_y13250.png,Cargo_x2304_y13250_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6278,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.33 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,2026-03-05T20:38:33Z,525401150,BINAMA 5,OTHER,OTHER,-6.224533422036006,135.1280280887062,0.608583,350.596392,-6.16,135.13999938964844,7.296809907519362,,7.296809914568186,1.6425,,,,1,Fishing112_Fishing_x13857_y11819.png,Fishing112_Fishing_x13857_y11819_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6266,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.30 km with time gap 1.64 h,,,
S1A_IW_GRDH_1SDV_20260209T113424_20260209T113449_063142_07ECFF_153E,2026-02-09T11:34:24Z,525129128,KM USAHA BARU SUKSES,FISHING,FISHING,4.053380767114839,99.43221731051382,3.498614,149.098604,4.0,99.47000122070312,7.266145813668759,,7.266145768684619,0.426667,,,,2,Fishing100_Fishing_x1584_y9152.png,Fishing100_Fishing_x1584_y9152_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6255,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.27 km with time gap 0.43 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,538002322,SM GOSEONG,CARGO,CARGO,0.7937649020914862,119.29369191976542,4.245518,188.131168,0.73,119.27999877929688,7.251958370658772,,7.251958354246286,0.290833,,,,1,Cargo_x4427_y8358.png,Cargo_x4427_y8358_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6251,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.25 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214438_20260201T214503_063031_07E8E6_FA44,2026-02-01T21:44:38Z,525400013,KM.MITRA NUSANTARA,CARGO,CARGO,-6.241261333698351,118.59285613417131,5.265056,73.309594,-6.26,118.52999877929688,7.253591343143211,,7.253591268699597,0.743889,,,,1,Cargo_x14754_y2847.png,Cargo_x14754_y2847_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6251,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.25 km with time gap 0.74 h,,,
S1A_IW_GRDH_1SDV_20260210T211856_20260210T211921_063162_07EDB8_2BA9,2026-02-10T21:18:56Z,477131200,PACIFIC GRACE,CARGO,CARGO,-3.7449540494819527,125.6522035507531,15.622033,182.197525,-3.81,125.6500015258789,7.236915093299904,,7.236915077862916,0.315556,,,,1,Cargo_x16175_y15304.png,Cargo_x16175_y15304_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6246,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.24 km with time gap 0.32 h,,,
S1A_IW_GRDH_1SDV_20260203T212745_20260203T212810_063060_07E9F3_7690,2026-02-03T21:27:45Z,525801611,TONASA LINES XXUI,CARGO,CARGO,-4.91876992316182,122.03745901696269,16.599094,244.264269,-4.9,122.0999984741211,7.23609905494745,,7.236098617787376,0.4625,,,,1,Cargo_x3620_y4932.png,Cargo_x3620_y4932_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6245,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.24 km with time gap 0.46 h,,,
S1A_IW_GRDH_1SDV_20260304T105031_20260304T105057_063476_07F9B1_4C2C,2026-03-04T10:50:31Z,525901071,ARCHIE PUTRA 03,CARGO,CARGO,-6.5557731828718415,112.10756933742005,4.671376,230.007381,-6.6,112.05999756,7.1971550747866155,,7.1971550747866155,0.158056,,,,1,Cargo_x4745_y17506_vv.png,Cargo_x4745_y17506_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6232,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.20 km with time gap 0.16 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,352004927,NORSE STRIDE,CARGO,CARGO,-3.1834486470903887,118.52164342792148,3.002027,0.0,-3.12,118.5199966430664,7.057546153828274,,7.057546162648288,0.27,,,,1,Cargo_x6620_y2342.png,Cargo_x6620_y2342_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6186,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.06 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260205T224735_20260205T224800_063090_07EB0F_B181,2026-02-05T22:47:35Z,574492000,HOANG PHUONG STAR,CARGO,CARGO,3.589454092896656,105.35102948792172,7.02597,19.946058,3.65,105.37000275,7.05397316119075,,7.05397316119075,0.206944,,,,1,Cargo_x25624_y8459_vv.png,Cargo_x25624_y8459_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6185,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.05 km with time gap 0.21 h,,,
S1A_IW_GRDH_1SDV_20260218T215157_20260218T215222_063279_07F220_ED26,2026-02-18T21:51:57Z,440099000,GLOBAL TALENT,FISHING,FISHING,-4.443658391921232,117.82617832173298,5.159792,35.460403,-4.39,117.86000061035156,7.046983792207838,,7.046983771468744,0.134167,,,,2,Fishing100_Fishing_x21146_y18387.png,Fishing100_Fishing_x21146_y18387_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6182,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.05 km with time gap 0.13 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,256556000,ALPHA HONESTY,CARGO,CARGO,-1.7289128622089631,118.78479367941549,3.061448,191.306904,-1.79,118.7699966430664,6.988842343783974,,6.9888424239813975,0.276944,,,,1,Cargo_x5953_y2915.png,Cargo_x5953_y2915_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6163,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.99 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,440057000,PAN FORTUNE,CARGO,CARGO,-3.888838688865495,118.19260822130128,2.999807,36.814341,-3.84,118.2300033569336,6.833986527497716,,6.833986734018785,0.27,,,,1,Cargo_x2953_y10136.png,Cargo_x2953_y10136_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6111,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.83 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,232012585,ANGLO RED,CARGO,CARGO,-1.5995770126842146,118.59516167717771,11.470709,186.007784,-1.66,118.58999633789062,6.74322442163459,,6.743224401672572,0.276944,,,,1,Cargo_x3844_y1483.png,Cargo_x3844_y1483_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6081,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.74 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260217T224735_20260217T224800_063265_07F199_4A59,2026-02-17T22:47:35Z,356853000,MAERSK JAKARTA,FISHING,FISHING,2.6635250538823407,105.11887700866468,3.232714,21.775771,2.72,105.13999938964844,6.703680617131549,,6.703680630797633,0.206944,,,,1,Fishing100_Fishing_x22890_y18663.png,Fishing100_Fishing_x22890_y18663_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6068,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.70 km with time gap 0.21 h,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,370354000,HF FORTUNE,CARGO,CARGO,-0.6728478771096151,119.77257932736693,2.547156,135.003518,-0.72,119.80999755859376,6.693204763215068,,6.693204860403379,0.283889,,,,1,Cargo_x13368_y7900.png,Cargo_x13368_y7900_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6064,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.69 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,636021485,MOUNT ARARAT,CARGO,CARGO,0.3721483171520553,119.37480894256046,7.426578,14.03532,0.43,119.38999938964844,6.650874706723514,,6.6508747166511055,0.290833,,,,1,Cargo_x5328_y13029.png,Cargo_x5328_y13029_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.605,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.65 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,248876000,MARAN SEAFARER,CARGO,CARGO,-2.631016684782025,118.57308323683505,3.002027,180.0,-2.69,118.56999969482422,6.567591505105764,,6.56759153305083,0.276944,,,,1,Cargo_x3587_y12887.png,Cargo_x3587_y12887_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6023,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.57 km with time gap 0.28 h,,,
